Customer ID,Recency,Frequency,Monetary,Segment,Segment_Name,PC1,PC2
12417.0,46,11,3167.81,0,Regular Customers,0.7830233861958573,-0.2870670176625035
12418.0,49,3,1352.62,0,Regular Customers,-0.02773998647159048,-0.4556273361808303
12419.0,21,2,503.01,0,Regular Customers,-0.0773031985617594,-0.7733635919534251
12421.0,51,2,291.56,0,Regular Customers,-0.19564722804128548,-0.49264686558005705
12422.0,30,14,4428.24,0,Regular Customers,1.1804596964666334,-0.34506208725231985
12423.0,23,2,763.08,0,Regular Customers,-0.06514735653190883,-0.7442667724425511
12424.0,58,2,1579.07,0,Regular Customers,-0.125518397001862,-0.376521412874661
12425.0,84,1,964.21,0,Regular Customers,-0.34310938099946864,-0.165664597510256
12426.0,298,1,762.48,1,Lost Customers,-1.0917649576211519,1.8862613030749
12427.0,7,1,303.5,0,Regular Customers,-0.1273475062210399,-0.931743411923118
12429.0,1,5,3735.51,0,Regular Customers,0.4780370725581007,-0.7951752219843313
12431.0,9,13,4370.52,0,Regular Customers,1.1647885143719585,-0.5654414401953901
12433.0,2,5,7205.39,0,Regular Customers,0.7283046929042947,-0.6541507873304238
12434.0,17,1,297.29,0,Regular Customers,-0.1620962303197124,-0.8357372138195749
12435.0,32,4,6096.04,0,Regular Customers,0.46084165251361814,-0.42352318464629163
12437.0,31,21,7731.99,0,Regular Customers,2.0028700147581313,-0.09772189727312355
12439.0,318,2,1158.18,1,Lost Customers,-1.0479532097156592,2.1098154270666902
12440.0,98,2,859.2,0,Regular Customers,-0.3153297734206883,-0.018816593867992018
12441.0,2,1,173.55,0,Regular Customers,-0.1197013382778739,-0.9847851482448425
12443.0,368,1,485.31,1,Lost Customers,-1.3520927871446877,2.5494547440630675
12445.0,56,1,301.58000000000004,0,Regular Customers,-0.29553184495672546,-0.4602334387210807
12449.0,46,2,768.6,0,Regular Customers,-0.14362154380407374,-0.5227026003498764
12450.0,35,3,490.32,0,Regular Customers,-0.04277369898431967,-0.6230195378601291
12451.0,99,3,3634.36,0,Regular Customers,-0.032386090548363194,0.11198630731177929
12454.0,31,4,13151.44,0,Regular Customers,0.9801202112797532,-0.1659675728179897
12455.0,81,4,3413.09,0,Regular Customers,0.09663626801140408,-0.053540682639338665
12457.0,71,1,632.6800000000001,0,Regular Customers,-0.32276580107089914,-0.3033330235600463
12458.0,63,2,830.09,0,Regular Customers,-0.1974267245462167,-0.3567637279277796
12459.0,241,1,454.36,1,Lost Customers,-0.9188131601731849,1.326017386766126
12460.0,92,1,326.65,0,Regular Customers,-0.41715974328551203,-0.11281515838313207
12466.0,318,1,56.73,1,Lost Customers,-1.2119545919041832,2.052018102886688
12467.0,59,1,132.8,0,Regular Customers,-0.3181604453182622,-0.4377525309054305
12468.0,162,3,2941.2,1,Lost Customers,-0.29912236685361365,0.6920577389338415
12469.0,158,2,3070.54,1,Lost Customers,-0.3594177944838496,0.6423724474849659
12470.0,325,1,211.95,1,Lost Customers,-1.2246121041399123,2.1252650572688716
12471.0,10,49,20139.74,0,Regular Customers,5.31922665981295,0.6204658401984106
12472.0,5,13,11308.48,0,Regular Customers,1.6857689611095052,-0.3412055529081976
12474.0,14,13,5048.66,0,Regular Customers,1.1972227547340903,-0.49164038956743505
12475.0,45,1,426.26,0,Regular Customers,-0.24869182706441176,-0.5613774528047825
12476.0,32,12,7298.99,0,Regular Customers,1.216553254263577,-0.24927526997841754
12477.0,35,3,7056.63,0,Regular Customers,0.43731602512440493,-0.3743610560889462
12480.0,35,3,2183.2200000000003,0,Regular Customers,0.08100112948763186,-0.5589113943532834
12481.0,1,6,6765.07,0,Regular Customers,0.7830104463143809,-0.6643626266264782
12482.0,212,29,23691.4,0,Regular Customers,3.216752824415266,2.3773045831098414
12483.0,14,11,2635.6,0,Regular Customers,0.8538543350013418,-0.6151935513891905
12484.0,119,6,1828.43,0,Regular Customers,0.017395256603594502,0.28434067874195545
12485.0,165,1,708.1,1,Lost Customers,-0.6396215821860652,0.6041918609491064
12486.0,67,1,1037.28,0,Regular Customers,-0.27946596945858637,-0.3265078400721832
12487.0,366,1,285.3,1,Lost Customers,-1.3598573974431747,2.522632326524561
12490.0,14,11,4405.71,0,Regular Customers,0.9832743017013749,-0.5481615554633222
12492.0,39,1,452.0,0,Regular Customers,-0.2262330592163598,-0.618147527227686
12494.0,1,3,626.77,0,Regular Customers,0.08380464864827886,-0.9450729719535512
12495.0,276,1,357.4,1,Lost Customers,-1.0459337012949592,1.659190397338461
12496.0,256,2,54.09,1,Lost Customers,-0.9160506848460507,1.4713083758075485
12497.0,36,2,5205.400000000001,0,Regular Customers,0.215065698387542,-0.4509275358035317
12499.0,196,1,393.72,1,Lost Customers,-0.7689207126336349,0.890634884931847
12500.0,71,8,1697.39,0,Regular Customers,0.3393686328755959,-0.1504067966451977
12503.0,220,1,1126.0,1,Lost Customers,-0.7976879786428238,1.1493447447846383
12504.0,53,2,297.0,0,Regular Customers,-0.20210842456882927,-0.47319258643255246
12505.0,44,1,955.2,0,Regular Customers,-0.2065893962615662,-0.5509712498439199
12507.0,220,1,539.25,1,Lost Customers,-0.8405876659284978,1.1271252083662784
12510.0,95,7,4195.45,0,Regular Customers,0.35623487240877877,0.15908438650064555
12511.0,64,1,3084.02,0,Regular Customers,-0.11953204871357394,-0.2778725985700262
12514.0,277,1,580.08,1,Lost Customers,-1.0330821262049061,1.6772471649149105
12516.0,66,2,1336.56,0,Regular Customers,-0.1706850414145257,-0.30871189217604483
12519.0,112,1,385.70000000000005,0,Regular Customers,-0.4814317280822484,0.08190372315470874
12523.0,10,12,2582.38,0,Regular Customers,0.9471509550332261,-0.6396187753805604
12524.0,24,9,6640.39,0,Regular Customers,0.9454264371936225,-0.39946887450454005
12525.0,134,3,973.73,0,Regular Customers,-0.3469470088387169,0.3480761326610093
12527.0,130,2,386.8,0,Regular Customers,-0.45961185958290207,0.2712665338403762
12529.0,164,1,316.48,1,Lost Customers,-0.6648250501948091,0.5797375331127206
12530.0,51,5,2096.98,0,Regular Customers,0.18676402842950127,-0.37601761945431966
12531.0,322,1,1807.98,1,Lost Customers,-1.0976314310413016,2.156832438082287
12533.0,263,2,1367.89,1,Lost Customers,-0.8439996846055356,1.5884294000722774
12537.0,44,1,732.94,0,Regular Customers,-0.2228397320027062,-0.559387976157247
12538.0,14,1,276.5,0,Regular Customers,-0.15332786637700013,-0.8653969158726831
12539.0,86,3,5646.400000000001,0,Regular Customers,0.15930545722355882,0.06306613684609806
12540.0,14,16,8854.25,0,Regular Customers,1.7258746034812922,-0.2992670443229739
12542.0,120,2,481.88,0,Regular Customers,-0.4183654870665426,0.1786257387219198
12543.0,84,1,980.25,0,Regular Customers,-0.3419366311331504,-0.16505718146568762
12547.0,136,1,175.78,1,Lost Customers,-0.579087081625416,0.30493357071371446
12549.0,211,6,1575.68,1,Lost Customers,-0.3165954354875737,1.1601898763689682
12553.0,21,2,916.47,0,Regular Customers,-0.04707345044904569,-0.7577063452085846
12554.0,84,1,468.5,0,Regular Customers,-0.37935276231072806,-0.18443655558089125
12555.0,318,1,129.23,1,Lost Customers,-1.20665382099969,2.0547635931130728
12557.0,7,4,6725.18,0,Regular Customers,0.5925773598438936,-0.640301797349799
12562.0,21,2,1185.18,0,Regular Customers,-0.027426965624957972,-0.747530611708836
12563.0,44,1,249.24,0,Regular Customers,-0.2582050131958558,-0.5777051295710701
12567.0,3,7,4308.58,0,Regular Customers,0.6800173764491148,-0.7220520572699228
12568.0,280,1,70.0,1,Lost Customers,-1.0806645625623534,1.6868034408096637
12570.0,318,1,77.52,1,Lost Customers,-1.2104345501510188,2.0528053958771233
12573.0,17,4,556.87,0,Regular Customers,0.10729235449587828,-0.7776471209566542
12575.0,93,2,622.82,0,Regular Customers,-0.31546513716531815,-0.07588870984204897
12576.0,28,3,826.89,0,Regular Customers,0.005840587363419123,-0.6776429799880557
12577.0,17,5,995.9499999999999,0,Regular Customers,0.2228651625601383,-0.7449329741732078
12578.0,21,2,1847.94,0,Regular Customers,0.02103012299106812,-0.7224326654683036
12580.0,212,1,637.2,1,Lost Customers,-0.8059903931289862,1.053841369500405
12582.0,58,2,1469.04,0,Regular Customers,-0.13356313938284659,-0.38068812031754495
12583.0,9,13,7166.06,0,Regular Customers,1.3691818536043285,-0.4595776091958466
12586.0,10,3,1865.73,0,Regular Customers,0.1435248539031435,-0.8115377782706162
12588.0,35,3,743.88,0,Regular Customers,-0.024234892494067413,-0.613417517145618
12589.0,57,6,4048.98,0,Regular Customers,0.3923757811961571,-0.2282661431896421
12591.0,26,2,899.3,0,Regular Customers,-0.0654761620538536,-0.7102358712607317
12592.0,155,3,2145.06,1,Lost Customers,-0.3333251316952328,0.5945398935738049
12594.0,14,5,1751.89,0,Regular Customers,0.28842342698073997,-0.7451788193499074
12595.0,140,1,299.02,1,Lost Customers,-0.5837943764897608,0.3480970708271588
12598.0,99,3,1511.01,0,Regular Customers,-0.18763287537671586,0.0315775256263515
12599.0,17,6,1264.14,0,Regular Customers,0.3259435052468972,-0.7186902318695801
12600.0,7,12,2444.88,0,Regular Customers,0.947386174530926,-0.6736981486656872
12601.0,40,1,104.2,0,Regular Customers,-0.255091605306931,-0.6216941701939653
12605.0,12,4,1232.95,0,Regular Customers,0.17387066550316338,-0.8001654436622037
12606.0,318,1,21.0,1,Lost Customers,-1.2145669580340803,2.0506650495654646
12608.0,40,1,415.79,0,Regular Customers,-0.23230998867064095,-0.6098946212334254
12609.0,10,6,2309.01,0,Regular Customers,0.4263444954794982,-0.7464911812064979
12613.0,24,5,3490.69,0,Regular Customers,0.3812595061379244,-0.5830911329712857
12615.0,49,4,3449.79,0,Regular Customers,0.20906254888964995,-0.36012325988751
12616.0,24,1,417.8,0,Regular Customers,-0.17729153232226863,-0.7638046865512921
12619.0,196,1,140.14,1,Lost Customers,-0.787460981405516,0.8810321068407218
12621.0,1,16,11086.14,0,Regular Customers,1.9336402820580807,-0.3398617523573361
12623.0,52,6,3442.7400000000002,0,Regular Customers,0.36519844328965356,-0.2993444248896379
12625.0,145,2,2481.06,1,Lost Customers,-0.3579339918630596,0.49493575655385313
12629.0,21,2,1558.22,0,Regular Customers,-0.00015248868410099172,-0.7334040231012432
12631.0,92,5,2841.07,0,Regular Customers,0.10055927411216649,0.04674978931095786
12632.0,156,2,804.88,1,Lost Customers,-0.518210507111527,0.5373262797929268
12633.0,18,3,3514.18,0,Regular Customers,0.23661401293269216,-0.672119813454979
12634.0,171,2,490.0,1,Lost Customers,-0.592674697555142,0.6697641876927218
12635.0,28,2,1241.23,0,Regular Customers,-0.04733520131721941,-0.6780391092680392
12636.0,374,1,141.0,1,Lost Customers,-1.39784350791749,2.5941609450870837
12637.0,14,4,2318.41,0,Regular Customers,0.24637413921383616,-0.7398120699726332
12638.0,275,1,249.8,1,Lost Customers,-1.0503713078927492,1.6454915747999752
12639.0,70,2,826.27,0,Regular Customers,-0.2217123002943679,-0.28953943238151586
12643.0,21,6,5005.78,0,Regular Customers,0.5857922026696982,-0.5385021547195888
12644.0,66,3,1440.58,0,Regular Customers,-0.07960983747798261,-0.2886860758098728
12645.0,45,4,1764.12,0,Regular Customers,0.09953420948768776,-0.4624541571652291
12647.0,3,27,14201.53,0,Regular Customers,3.072728872144088,-0.02568359659282515
12648.0,73,3,793.95,0,Regular Customers,-0.15089387591740627,-0.24580424333150172
12649.0,18,5,1671.14,0,Regular Customers,0.26880159064318737,-0.7097401820127412
12651.0,14,3,263.75,0,Regular Customers,0.012679683454664754,-0.8337063422725244
12652.0,70,1,97.05000000000001,0,Regular Customers,-0.35849842794800246,-0.3332408417067994
12653.0,162,1,1950.98,1,Lost Customers,-0.5384611469484442,0.6223858641977261
12655.0,59,1,261.35,0,Regular Customers,-0.30876163014898506,-0.4328844927178204
12656.0,61,3,2356.66,0,Regular Customers,0.0045158530752108465,-0.30211587914532184
12661.0,72,1,162.0,0,Regular Customers,-0.3606086054889754,-0.3115329884438171
12662.0,9,10,3138.2400000000002,0,Regular Customers,0.8242818625384298,-0.6603665446887135
12663.0,260,2,239.4,1,Lost Customers,-0.9162197886753348,1.5168223942430852
12664.0,150,2,1188.16,1,Lost Customers,-0.4696105305849581,0.4940958271016304
12665.0,53,2,250.6,0,Regular Customers,-0.20550091794770492,-0.4749497001774386
12666.0,30,1,1248.42,0,Regular Customers,-0.13713832538726167,-0.674605260262642
12668.0,14,6,7637.53,0,Regular Customers,0.8022164664598457,-0.5062098139814029
12670.0,21,2,764.24,0,Regular Customers,-0.05820360706685252,-0.7634711173073778
12671.0,242,1,2622.481,1,Lost Customers,-0.7637224533699166,1.4177457302254397
12672.0,231,1,211.15,1,Lost Customers,-0.9023005502675976,1.220565944907206
12673.0,37,1,619.5,0,Regular Customers,-0.20712751344436015,-0.631052770792419
12675.0,189,2,958.5,1,Lost Customers,-0.6201511845751598,0.8607401892558121
12676.0,44,5,1511.7,0,Regular Customers,0.16797809880059145,-0.46555044317110894
12677.0,191,2,395.1,1,Lost Customers,-0.6682025951897642,0.8586531627429504
12678.0,11,9,16652.72,0,Regular Customers,1.722051839579443,-0.14542741733930262
12681.0,3,24,17080.74,0,Regular Customers,3.0328300350155892,0.035088617684576634
12682.0,1,23,11745.69,0,Regular Customers,2.566151814767825,-0.20227846089244525
12683.0,1,8,4220.21,0,Regular Customers,0.7638850993877535,-0.7285600979522564
12686.0,7,1,89.14,0,Regular Customers,-0.14302024071879377,-0.9398609744738461
12687.0,116,2,2138.91,0,Regular Customers,-0.28349538643472116,0.20287898185434466
12691.0,56,1,134.6,0,Regular Customers,-0.3077404342757913,-0.4665567760728281
12692.0,273,1,110.95,1,Lost Customers,-1.0536642609702873,1.620985214947616
12693.0,32,3,847.11,0,Regular Customers,-0.00639892017100693,-0.6383807268142269
12694.0,57,1,973.68,0,Regular Customers,-0.24982133938533,-0.4251576612475043
12695.0,164,3,825.02,1,Lost Customers,-0.46070386084861664,0.6311687494730445
12696.0,70,2,851.91,0,Regular Customers,-0.21983765524621335,-0.2885684755621435
12698.0,226,1,339.75,1,Lost Customers,-0.8757507365677875,1.1773151947652292
12699.0,53,1,638.11,0,Regular Customers,-0.2606383574334132,-0.4763618501853379
12701.0,165,4,1648.7,1,Lost Customers,-0.3204408456273306,0.688071384901301
12703.0,269,3,722.98,1,Lost Customers,-0.8282586210745675,1.637838931181091
12705.0,19,5,4893.81,0,Regular Customers,0.5009946789162814,-0.5780773009983442
12708.0,4,9,2601.19,0,Regular Customers,0.718693410741828,-0.7449113825878185
12709.0,2,20,21356.82,0,Regular Customers,3.0150216562102488,0.1230478285640402
12711.0,247,2,1339.05,1,Lost Customers,-0.7912367976696271,1.4333510813270458
12712.0,1,10,2797.53,0,Regular Customers,0.8268069123729072,-0.7502619248332879
12714.0,24,7,9384.85,0,Regular Customers,0.9791453547759306,-0.3277127845692948
12717.0,226,1,277.93,1,Lost Customers,-0.8802706490824876,1.174974143650814
12720.0,5,6,2478.94,0,Regular Customers,0.4559161141652769,-0.788176812575282
12721.0,21,2,1356.95,0,Regular Customers,-0.014868159855788434,-0.7410258826579936
12724.0,19,3,1286.11,0,Regular Customers,0.07028125293051594,-0.7468700827380028
12725.0,7,4,2266.76,0,Regular Customers,0.2666040768644394,-0.8091369495583114
12726.0,23,4,1405.5,0,Regular Customers,0.14876234603764277,-0.6877656770269396
12727.0,78,3,1698.8300000000002,0,Regular Customers,-0.10188174872927726,-0.16341681402864425
12728.0,19,1,233.84,0,Regular Customers,-0.17359425591774638,-0.8188917184195962
12730.0,157,1,829.25,1,Lost Customers,-0.6033280626971158,0.5317865789556759
12731.0,78,5,6879.8,0,Regular Customers,0.44385986816561873,0.06495386300017202
12733.0,25,3,2040.92,0,Regular Customers,0.1048916813514591,-0.6605414925053834
12734.0,10,2,529.25,0,Regular Customers,-0.03766053084652578,-0.8782354137320963
12737.0,134,2,3710.5,0,Regular Customers,-0.2303204613576717,0.43562771188395183
12738.0,8,1,155.35,0,Regular Customers,-0.1416088259518585,-0.9277295428383951
12739.0,21,2,1713.69,0,Regular Customers,0.011214557557575602,-0.7275165559909536
12741.0,165,2,406.07,1,Lost Customers,-0.5782343510187559,0.6088410386059897
12742.0,261,1,1201.52,1,Lost Customers,-0.9327746143893585,1.5467941894029658
12744.0,95,4,4037.77,0,Regular Customers,0.09429661249205509,0.10485312748694663
12745.0,122,3,925.41,0,Regular Customers,-0.30932625847045325,0.23075667451046894
12746.0,176,1,254.55,1,Lost Customers,-0.7105066280419744,0.6928819526776209
12747.0,5,16,5080.53,0,Regular Customers,1.4808277491523159,-0.5287906353332242
12748.0,1,144,22879.66,2,Champions,13.480056943500145,2.1658427362514407
12749.0,35,4,2806.48,0,Regular Customers,0.2100400890717478,-0.5192225663298993
12751.0,80,1,268.27,0,Regular Customers,-0.38027452057654776,-0.2305155769706024
12755.0,1,10,5218.71,0,Regular Customers,1.0038292640769177,-0.6585746692978727
12758.0,95,5,7111.650000000001,0,Regular Customers,0.4025104023378131,0.23734406942181177
12759.0,22,5,3489.3,0,Regular Customers,0.38801681469530547,-0.6023920433544196
12760.0,91,1,347.8,0,Regular Customers,-0.4121839118977366,-0.12163836896786642
12761.0,93,2,782.95,0,Regular Customers,-0.3037573793041252,-0.06982477398065659
12763.0,5,1,320.08,0,Regular Customers,-0.11927633762015898,-0.9503638194184159
12765.0,108,6,1404.58,0,Regular Customers,0.02413000740292013,0.16242447494958212
12766.0,2,3,3078.65,0,Regular Customers,0.2596421340872447,-0.8425990069611529
12767.0,11,1,949.82,0,Regular Customers,-0.09381028736507736,-0.8687714838425399
12768.0,86,1,168.69,0,Regular Customers,-0.4081320321982242,-0.1765417370072332
12770.0,92,1,1895.0,0,Regular Customers,-0.3024912736570726,-0.05342357774106145
12771.0,121,1,282.3,0,Regular Customers,-0.5198569411909072,0.1646053132474439
12773.0,200,1,124.25,1,Lost Customers,-0.802340638420787,0.9189269165376575
12774.0,171,1,98.7,1,Lost Customers,-0.7047541148081377,0.6388594136405397
12775.0,24,2,300.08000000000004,0,Regular Customers,-0.10242864480451604,-0.7521759047064787
12776.0,303,1,55.5,1,Lost Customers,-1.1606024937449728,1.9076094789115492
12777.0,93,1,519.45,0,Regular Customers,-0.4064928169489245,-0.0958899114682603
12778.0,32,3,953.4499999999999,0,Regular Customers,0.001376031249459306,-0.6343537553566583
12779.0,7,7,2740.91,0,Regular Customers,0.5516807501348865,-0.7429213416902138
12780.0,234,1,337.4,1,Lost Customers,-0.9033583031815121,1.254219293846859
12782.0,10,6,2287.32,0,Regular Customers,0.42475865105303673,-0.7473125561445707
12784.0,165,1,1230.33,1,Lost Customers,-0.6014392154349829,0.6239681004101377
12785.0,171,2,788.45,1,Lost Customers,-0.5708537999489905,0.6810661402177488
12786.0,245,1,728.5000000000001,1,Lost Customers,-0.9124875401480398,1.3748952934335208
12787.0,49,1,398.52,0,Regular Customers,-0.2644378859447618,-0.5239313887517455
12788.0,99,4,444.90000000000003,0,Regular Customers,-0.18211065155706366,0.007291887115291963
12789.0,148,2,181.5,1,Lost Customers,-0.5363526146780576,0.4367265172719096
12790.0,46,1,266.93,0,Regular Customers,-0.2637705622257439,-0.5577869572473835
12791.0,9,6,863.51,0,Regular Customers,0.3240875593214128,-0.8108547123502229
12792.0,170,1,426.47,1,Lost Customers,-0.6773600437688354,0.6416475439277228
12793.0,7,2,471.85,0,Regular Customers,-0.03156887342537891,-0.9092814936774521
12796.0,264,1,381.0,1,Lost Customers,-1.0030545861894384,1.5445944654924944
12797.0,1,2,552.08,0,Regular Customers,-0.005126119279591341,-0.9639880955150356
12798.0,57,1,1533.89,0,Regular Customers,-0.20886209982110768,-0.40394316359615456
12799.0,165,1,219.35,1,Lost Customers,-0.6753560894904933,0.585683469940204
12800.0,106,3,584.25,0,Regular Customers,-0.2793983614502867,0.06385116255828001
12801.0,136,1,1071.82,0,Regular Customers,-0.513573940090767,0.3388655577819843
12802.0,78,6,1988.84,0,Regular Customers,0.16973169758457168,-0.1041743726472562
12803.0,29,1,1092.81,0,Regular Customers,-0.1450861390350478,-0.6901221653634554
12804.0,101,2,327.02,0,Regular Customers,-0.364528030977988,-0.010097219131902108
12805.0,17,4,1434.95,0,Regular Customers,0.17149236712784188,-0.7443952580879135
12806.0,71,4,2878.96,0,Regular Customers,0.09187852934409257,-0.17000892472804868
12807.0,19,1,330.35,0,Regular Customers,-0.16653801591784795,-0.8152369975678946
12808.0,4,3,422.45,0,Regular Customers,0.05857757383231885,-0.92393792238129
12809.0,201,2,1266.63,1,Lost Customers,-0.6387761654441632,0.9878983483127932
12810.0,170,2,534.99,1,Lost Customers,-0.5859558264658065,0.6618437700320842
12811.0,14,2,519.0500000000001,0,Regular Customers,-0.05212416873839576,-0.8401251303884277
12813.0,137,3,1687.8,0,Regular Customers,-0.30502684239981503,0.40398953766788087
12817.0,35,2,524.94,0,Regular Customers,-0.12371236666984298,-0.6377952195368398
12819.0,94,1,540.52,0,Regular Customers,-0.4083817718182488,-0.08546787885100246
12820.0,33,7,1747.18,0,Regular Customers,0.3898589112866408,-0.5303251896205857
12821.0,247,1,128.08,1,Lost Customers,-0.9632456340576007,1.371406362807821
12823.0,30,13,4742.0,0,Regular Customers,1.1199300934746306,-0.3492670635249896
12825.0,157,2,518.63,1,Lost Customers,-0.5425688814893871,0.5361104633567711
12826.0,1,6,1481.03,0,Regular Customers,0.3966727154153729,-0.8644630428447501
12829.0,186,1,92.3,1,Lost Customers,-0.7566640734087449,0.7829790984373706
12831.0,99,2,236.06,0,Regular Customers,-0.36431955069530286,-0.03279004068161905
12835.0,63,41,6043.31,0,Regular Customers,3.4390582773209237,0.4680361409377574
12836.0,25,11,3972.76,0,Regular Customers,0.9138954059231562,-0.4586913658222074
12837.0,205,1,554.31,1,Lost Customers,-0.7880445393826089,0.9833334676433855
12838.0,9,9,2715.35,0,Regular Customers,0.7098927714527041,-0.6924675951029852
12839.0,3,13,4480.31,0,Regular Customers,1.1933925207651503,-0.619028639397223
12840.0,73,3,1315.2,0,Regular Customers,-0.11278316096613641,-0.2260651153245649
12841.0,5,17,3518.33,0,Regular Customers,1.4500788083097609,-0.5718626220705884
12842.0,40,2,799.0,0,Regular Customers,-0.12082206433650544,-0.5792962060216771
12843.0,18,22,4886.15,0,Regular Customers,1.9228520057630838,-0.3145176024663875
12844.0,78,2,322.64,0,Regular Customers,-0.28597049365298,-0.23161822075756883
12846.0,318,1,15.58,1,Lost Customers,-1.214963236355492,2.050459800503023
12847.0,23,1,765.36,0,Regular Customers,-0.14845053361124336,-0.7602671321043828
12848.0,311,1,208.0,1,Lost Customers,-1.1768883448475147,1.9903775664284296
12849.0,17,4,2039.67,0,Regular Customers,0.21570591445701578,-0.7214952187817173
12850.0,81,1,330.0,0,Regular Customers,-0.3791906568944694,-0.21855379769672673
12851.0,113,1,148.95,0,Regular Customers,-0.5021709554287648,0.08256241383863624
12853.0,63,5,1950.4,0,Regular Customers,0.13489334358833122,-0.2660787964089151
12854.0,197,4,1669.52,1,Lost Customers,-0.42866160454107377,0.9968321772918397
12855.0,8,4,612.84,0,Regular Customers,0.14224976672177692,-0.8621448296899055
12857.0,72,4,2581.6,0,Regular Customers,0.06670785752141982,-0.17164546387337865
12858.0,19,1,177.92,0,Regular Customers,-0.177682795351943,-0.8210093434328296
